日期,股票代码,名称,收盘价,涨跌幅
2015-07-10,'000001,上证指数,3877.803,4.5419
2015-07-09,'000001,上证指数,3709.33,5.7635
2015-07-08,'000001,上证指数,3507.192,-5.9009
2015-07-07,'000001,上证指数,3727.125,-1.2921
2015-07-06,'000001,上证指数,3775.912,2.4139
2015-07-03,'000001,上证指数,3686.915,-5.7722
2015-07-02,'000001,上证指数,3912.767,-3.4767
2015-07-01,'000001,上证指数,4053.7,-5.2259
2015-06-30,'000001,上证指数,4277.222,5.5315
2015-06-29,'000001,上证指数,4053.03,-3.3353
2015-06-26,'000001,上证指数,4192.873,-7.3967
2015-06-25,'000001,上证指数,4527.779,-3.462
2015-06-24,'000001,上证指数,4690.15,2.4835
2015-06-23,'000001,上证指数,4576.492,2.1912
2015-06-19,'000001,上证指数,4478.364,-6.4152
2015-06-18,'000001,上证指数,4785.356,-3.6744
2015-06-17,'000001,上证指数,4967.898,1.6464
2015-06-16,'000001,上证指数,4887.432,-3.4675
2015-06-15,'000001,上证指数,5062.993,-2.0006
2015-06-12,'000001,上证指数,5166.35,0.8739
2015-06-11,'000001,上证指数,5121.593,0.3047
2015-06-10,'000001,上证指数,5106.036,-0.1466
2015-06-09,'000001,上证指数,5113.534,-0.3575
2015-06-08,'000001,上证指数,5131.881,2.1657
2015-06-05,'000001,上证指数,5023.096,1.5361
2015-06-04,'000001,上证指数,4947.102,0.7561
2015-06-03,'000001,上证指数,4909.978,-0.0112
2015-06-02,'000001,上证指数,4910.527,1.6938
2015-06-01,'000001,上证指数,4828.738,4.7052
2015-05-29,'000001,上证指数,4611.744,-0.1844
2015-05-28,'000001,上证指数,4620.266,-6.5048
2015-05-27,'000001,上证指数,4941.714,0.6275
2015-05-26,'000001,上证指数,4910.897,2.0171
2015-05-25,'000001,上证指数,4813.798,3.3537
2015-05-22,'000001,上证指数,4657.596,2.8298
2015-05-21,'000001,上证指数,4529.422,1.8697
2015-05-20,'000001,上证指数,4446.288,0.6505
2015-05-19,'000001,上证指数,4417.552,3.1297
2015-05-18,'000001,上证指数,4283.491,-0.5849
2015-05-15,'000001,上证指数,4308.691,-1.5901
2015-05-14,'000001,上证指数,4378.311,0.0583
2015-05-13,'000001,上证指数,4375.76,-0.5785
2015-05-12,'000001,上证指数,4401.219,1.5607
2015-05-11,'000001,上证指数,4333.584,3.0354
2015-05-08,'000001,上证指数,4205.917,2.2787
2015-05-07,'000001,上证指数,4112.214,-2.7677
2015-05-06,'000001,上证指数,4229.266,-1.6154
2015-05-05,'000001,上证指数,4298.706,-4.0567
2015-05-04,'000001,上证指数,4480.464,0.8738
2015-04-30,'000001,上证指数,4441.655,-0.7811
2015-04-29,'000001,上证指数,4476.62,0.009
2015-04-28,'000001,上证指数,4476.215,-1.1305
2015-04-27,'000001,上证指数,4527.396,3.0432
2015-04-24,'000001,上证指数,4393.686,-0.4717
2015-04-23,'000001,上证指数,4414.508,0.3641
2015-04-22,'000001,上证指数,4398.494,2.4425
2015-04-21,'000001,上证指数,4293.623,1.8151
2015-04-20,'000001,上证指数,4217.077,-1.6378
2015-04-17,'000001,上证指数,4287.296,2.2045
2015-04-16,'000001,上证指数,4194.823,2.7095
2015-04-15,'000001,上证指数,4084.163,-1.2429
2015-04-14,'000001,上证指数,4135.565,0.336
2015-04-13,'000001,上证指数,4121.715,2.1665
2015-04-10,'000001,上证指数,4034.31,1.94
2015-04-09,'000001,上证指数,3957.534,-0.9331
2015-04-08,'000001,上证指数,3994.811,0.844
2015-04-07,'000001,上证指数,3961.378,2.522
2015-04-03,'000001,上证指数,3863.929,0.9971
2015-04-02,'000001,上证指数,3825.784,0.4065
2015-04-01,'000001,上证指数,3810.294,1.6648
2015-03-31,'000001,上证指数,3747.899,-1.0212
2015-03-30,'000001,上证指数,3786.568,2.5865
2015-03-27,'000001,上证指数,3691.096,0.2445
2015-03-26,'000001,上证指数,3682.095,0.5837
2015-03-25,'000001,上证指数,3660.727,-0.8312
2015-03-24,'000001,上证指数,3691.41,0.0998
2015-03-23,'000001,上证指数,3687.728,1.9465
2015-03-20,'000001,上证指数,3617.318,0.9783
2015-03-19,'000001,上证指数,3582.271,0.1389
2015-03-18,'000001,上证指数,3577.301,2.1255
2015-03-17,'000001,上证指数,3502.847,1.5523
2015-03-16,'000001,上证指数,3449.305,2.2649
2015-03-13,'000001,上证指数,3372.911,0.7043
2015-03-12,'000001,上证指数,3349.323,1.7753
2015-03-11,'000001,上证指数,3290.9,0.147
2015-03-10,'000001,上证指数,3286.068,-0.4948
2015-03-09,'000001,上证指数,3302.408,1.8888
2015-03-06,'000001,上证指数,3241.187,-0.2244
2015-03-05,'000001,上证指数,3248.476,-0.947
2015-03-04,'000001,上证指数,3279.533,0.5051
2015-03-03,'000001,上证指数,3263.052,-2.195
2015-03-02,'000001,上证指数,3336.285,0.7849
2015-02-27,'000001,上证指数,3310.303,0.3621
2015-02-26,'000001,上证指数,3298.359,2.153
2015-02-25,'000001,上证指数,3228.843,-0.5563
2015-02-17,'000001,上证指数,3246.906,0.7616
2015-02-16,'000001,上证指数,3222.363,0.5786
2015-02-13,'000001,上证指数,3203.827,0.9583
2015-02-12,'000001,上证指数,3173.416,0.4976
2015-02-11,'000001,上证指数,3157.704,0.5128
2015-02-10,'000001,上证指数,3141.593,1.5014
2015-02-09,'000001,上证指数,3095.124,0.6248
2015-02-06,'000001,上证指数,3075.907,-1.9328
2015-02-05,'000001,上证指数,3136.531,-1.1844
2015-02-04,'000001,上证指数,3174.126,-0.9604
2015-02-03,'000001,上证指数,3204.907,2.4488
2015-02-02,'000001,上证指数,3128.3,-2.5562
2015-01-30,'000001,上证指数,3210.363,-1.5922
2015-01-29,'000001,上证指数,3262.305,-1.3139
2015-01-28,'000001,上证指数,3305.738,-1.4084
2015-01-27,'000001,上证指数,3352.96,-0.8933
2015-01-26,'000001,上证指数,3383.182,0.9374
2015-01-23,'000001,上证指数,3351.764,0.2518
2015-01-22,'000001,上证指数,3343.344,0.5937
2015-01-21,'000001,上证指数,3323.611,4.7449
2015-01-20,'000001,上证指数,3173.052,1.8195
2015-01-19,'000001,上证指数,3116.351,-7.7046
2015-01-16,'000001,上证指数,3376.495,1.2001
2015-01-15,'000001,上证指数,3336.455,3.5383
2015-01-14,'000001,上证指数,3222.437,-0.3976
2015-01-13,'000001,上证指数,3235.301,0.1853
2015-01-12,'000001,上证指数,3229.316,-1.7074
2015-01-09,'000001,上证指数,3285.412,-0.2442
2015-01-08,'000001,上证指数,3293.456,-2.3859
2015-01-07,'000001,上证指数,3373.954,0.6716
2015-01-06,'000001,上证指数,3351.446,0.0277
2015-01-05,'000001,上证指数,3350.519,3.5813
2014-12-31,'000001,上证指数,3234.677,2.1752
2014-12-30,'000001,上证指数,3165.815,-0.0695
2014-12-29,'000001,上证指数,3168.016,0.3298
2014-12-26,'000001,上证指数,3157.603,2.7686
2014-12-25,'000001,上证指数,3072.536,3.3643
2014-12-24,'000001,上证指数,2972.532,-1.9811
2014-12-23,'000001,上证指数,3032.612,-3.0323
2014-12-22,'000001,上证指数,3127.445,0.6064
2014-12-19,'000001,上证指数,3108.596,1.6705
2014-12-18,'000001,上证指数,3057.521,-0.1143
2014-12-17,'000001,上证指数,3061.02,1.3074
2014-12-16,'000001,上证指数,3021.518,2.3057
2014-12-15,'000001,上证指数,2953.421,0.519
2014-12-12,'000001,上证指数,2938.173,0.4248
2014-12-11,'000001,上证指数,2925.743,-0.4851
2014-12-10,'000001,上证指数,2940.006,2.9317
2014-12-09,'000001,上证指数,2856.269,-5.4296
2014-12-08,'000001,上证指数,3020.258,2.8121
2014-12-05,'000001,上证指数,2937.647,1.3172
2014-12-04,'000001,上证指数,2899.456,4.3148
2014-12-03,'000001,上证指数,2779.525,0.5782
2014-12-02,'000001,上证指数,2763.545,3.1114
2014-12-01,'000001,上证指数,2680.155,-0.0999
2014-11-28,'000001,上证指数,2682.835,1.9901
2014-11-27,'000001,上证指数,2630.486,1.0037
2014-11-26,'000001,上证指数,2604.345,1.4312
2014-11-25,'000001,上证指数,2567.597,1.3707
2014-11-24,'000001,上证指数,2532.879,1.8533
2014-11-21,'000001,上证指数,2486.791,1.3916
2014-11-20,'000001,上证指数,2452.66,0.0683
2014-11-19,'000001,上证指数,2450.986,-0.219
2014-11-18,'000001,上证指数,2456.366,-0.7131
2014-11-17,'000001,上证指数,2474.009,-0.1942
2014-11-14,'000001,上证指数,2478.824,-0.2729
2014-11-13,'000001,上证指数,2485.606,-0.3556
2014-11-12,'000001,上证指数,2494.476,1.0043
2014-11-11,'000001,上证指数,2469.673,-0.1617
2014-11-10,'000001,上证指数,2473.673,2.2952
2014-11-07,'000001,上证指数,2418.171,-0.3171
2014-11-06,'000001,上证指数,2425.864,0.2732
2014-11-05,'000001,上证指数,2419.254,-0.47
2014-11-04,'000001,上证指数,2430.677,0.0265
2014-11-03,'000001,上证指数,2430.032,0.4072
2014-10-31,'000001,上证指数,2420.178,1.2171
2014-10-30,'000001,上证指数,2391.076,0.7605
2014-10-29,'000001,上证指数,2373.03,1.5039
2014-10-28,'000001,上证指数,2337.871,2.071
2014-10-27,'000001,上证指数,2290.437,-0.5144
2014-10-24,'000001,上证指数,2302.28,-0.006
2014-10-23,'000001,上证指数,2302.418,-1.0374
2014-10-22,'000001,上证指数,2326.553,-0.5601
2014-10-21,'000001,上证指数,2339.657,-0.7244
2014-10-20,'000001,上证指数,2356.728,0.6639
2014-10-17,'000001,上证指数,2341.184,-0.6499
2014-10-16,'000001,上证指数,2356.499,-0.7234
2014-10-15,'000001,上证指数,2373.67,0.6016
2014-10-14,'000001,上证指数,2359.475,-0.2762
2014-10-13,'000001,上证指数,2366.009,-0.3593
2014-10-10,'000001,上证指数,2374.54,-0.6207
2014-10-09,'000001,上证指数,2389.371,0.276
2014-10-08,'000001,上证指数,2382.794,0.8006
2014-09-30,'000001,上证指数,2363.87,0.2612
2014-09-29,'000001,上证指数,2357.711,0.4256
2014-09-26,'000001,上证指数,2347.718,0.1115
2014-09-25,'000001,上证指数,2345.103,0.0652
2014-09-24,'000001,上证指数,2343.575,1.4658
2014-09-23,'000001,上证指数,2309.718,0.867
2014-09-22,'000001,上证指数,2289.866,-1.6993
2014-09-19,'000001,上证指数,2329.451,0.5839
2014-09-18,'000001,上证指数,2315.928,0.3482
2014-09-17,'000001,上证指数,2307.893,0.4937
2014-09-16,'000001,上证指数,2296.555,-1.8205
2014-09-15,'000001,上证指数,2339.14,0.3083
2014-09-12,'000001,上证指数,2331.95,0.8769
2014-09-11,'000001,上证指数,2311.679,-0.2858
2014-09-10,'000001,上证指数,2318.305,-0.3534
2014-09-09,'000001,上证指数,2326.527,0.0041
2014-09-05,'000001,上证指数,2326.432,0.8483
2014-09-04,'000001,上证指数,2306.862,0.7968
2014-09-03,'000001,上证指数,2288.627,0.9965
2014-09-02,'000001,上证指数,2266.046,1.3659
2014-09-01,'000001,上证指数,2235.511,0.8259
2014-08-29,'000001,上证指数,2217.2,0.9738
2014-08-28,'000001,上证指数,2195.818,-0.6177
2014-08-27,'000001,上证指数,2209.465,0.1069
2014-08-26,'000001,上证指数,2207.106,-0.9944
2014-08-25,'000001,上证指数,2229.274,-0.5149
2014-08-22,'000001,上证指数,2240.812,0.4642
2014-08-21,'000001,上证指数,2230.458,-0.4354
2014-08-20,'000001,上证指数,2240.211,-0.228
2014-08-19,'000001,上证指数,2245.33,0.2618
2014-08-18,'000001,上证指数,2239.466,0.5718
2014-08-15,'000001,上证指数,2226.734,0.9186
2014-08-14,'000001,上证指数,2206.466,-0.7383
2014-08-13,'000001,上证指数,2222.877,0.0577
2014-08-12,'000001,上证指数,2221.595,-0.1375
2014-08-11,'000001,上证指数,2224.654,1.3775
2014-08-08,'000001,上证指数,2194.425,0.3088
2014-08-07,'000001,上证指数,2187.669,-1.3437
2014-08-06,'000001,上证指数,2217.465,-0.1117
2014-08-05,'000001,上证指数,2219.945,-0.1523
2014-08-04,'000001,上证指数,2223.331,1.7402
2014-08-01,'000001,上证指数,2185.303,-0.7385
2014-07-31,'000001,上证指数,2201.562,0.9315
2014-07-30,'000001,上证指数,2181.243,-0.0893
2014-07-29,'000001,上证指数,2183.192,0.2408
2014-07-28,'000001,上证指数,2177.948,2.4139
2014-07-25,'000001,上证指数,2126.614,1.0238
2014-07-24,'000001,上证指数,2105.062,1.2785
2014-07-23,'000001,上证指数,2078.489,0.1449
2014-07-22,'000001,上证指数,2075.481,1.0223
2014-07-21,'000001,上证指数,2054.479,-0.2228
2014-07-18,'000001,上证指数,2059.067,0.1691
2014-07-17,'000001,上证指数,2055.591,-0.5652
2014-07-16,'000001,上证指数,2067.276,-0.1488
2014-07-15,'000001,上证指数,2070.357,0.1796
2014-07-14,'000001,上证指数,2066.646,0.9617
2014-07-11,'000001,上证指数,2046.961,0.4228
2014-07-10,'000001,上证指数,2038.342,-0.0132
2014-07-09,'000001,上证指数,2038.612,-1.231
2014-07-08,'000001,上证指数,2064.021,0.1987
2014-07-07,'000001,上证指数,2059.927,0.0268
2014-07-04,'000001,上证指数,2059.375,-0.1868
2014-07-03,'000001,上证指数,2063.229,0.1851
2014-07-02,'000001,上证指数,2059.418,0.4407
2014-07-01,'000001,上证指数,2050.381,0.1003
2014-06-30,'000001,上证指数,2048.327,0.5803
2014-06-27,'000001,上证指数,2036.51,-0.1063
2014-06-26,'000001,上证指数,2038.677,0.6505
2014-06-25,'000001,上证指数,2025.502,-0.4144
2014-06-24,'000001,上证指数,2033.931,0.4725
2014-06-23,'000001,上证指数,2024.365,-0.1139
2014-06-20,'000001,上证指数,2026.674,0.1452
2014-06-19,'000001,上证指数,2023.735,-1.5463
2014-06-18,'000001,上证指数,2055.519,-0.5409
2014-06-17,'000001,上证指数,2066.698,-0.9245
2014-06-16,'000001,上证指数,2085.983,0.7373
2014-06-13,'000001,上证指数,2070.715,0.9262
2014-06-12,'000001,上证指数,2051.713,-0.1574
2014-06-11,'000001,上证指数,2054.948,0.1177
2014-06-10,'000001,上证指数,2052.532,1.085
2014-06-09,'000001,上证指数,2030.502,0.0269
2014-06-06,'000001,上证指数,2029.956,-0.5352
2014-06-05,'000001,上证指数,2040.878,0.7924
2014-06-04,'000001,上证指数,2024.834,-0.6609
2014-06-03,'000001,上证指数,2038.305,-0.0445
2014-05-30,'000001,上证指数,2039.212,-0.0678
2014-05-29,'000001,上证指数,2040.595,-0.4699
2014-05-28,'000001,上证指数,2050.228,0.7698
2014-05-27,'000001,上证指数,2034.565,-0.3385
2014-05-26,'000001,上证指数,2041.476,0.3395
2014-05-23,'000001,上证指数,2034.569,0.6572
2014-05-22,'000001,上证指数,2021.285,-0.181
2014-05-21,'000001,上证指数,2024.951,0.8382
2014-05-20,'000001,上证指数,2008.119,0.1464
2014-05-19,'000001,上证指数,2005.183,-1.0521
2014-05-16,'000001,上证指数,2026.504,0.0756
2014-05-15,'000001,上证指数,2024.974,-1.12
2014-05-14,'000001,上证指数,2047.91,-0.1374
2014-05-13,'000001,上证指数,2050.728,-0.1044
2014-05-12,'000001,上证指数,2052.871,2.0752
2014-05-09,'000001,上证指数,2011.135,-0.2054
2014-05-08,'000001,上证指数,2015.274,0.2582
2014-05-07,'000001,上证指数,2010.083,-0.8853
2014-05-06,'000001,上证指数,2028.038,0.0338
2014-05-05,'000001,上证指数,2027.353,0.0491
2014-04-30,'000001,上证指数,2026.358,0.2978
2014-04-29,'000001,上证指数,2020.341,0.8412
2014-04-28,'000001,上证指数,2003.487,-1.622
2014-04-25,'000001,上证指数,2036.519,-0.9973
2014-04-24,'000001,上证指数,2057.033,-0.5006
2014-04-23,'000001,上证指数,2067.382,-0.2629
2014-04-22,'000001,上证指数,2072.831,0.3391
2014-04-21,'000001,上证指数,2065.826,-1.5217
2014-04-18,'000001,上证指数,2097.748,-0.0542
2014-04-17,'000001,上证指数,2098.885,-0.2963
2014-04-16,'000001,上证指数,2105.122,0.1675
2014-04-15,'000001,上证指数,2101.601,-1.4045
2014-04-14,'000001,上证指数,2131.539,0.0468
2014-04-11,'000001,上证指数,2130.542,-0.1761
2014-04-10,'000001,上证指数,2134.3,1.3805
2014-04-09,'000001,上证指数,2105.237,0.3314
2014-04-08,'000001,上证指数,2098.284,1.9163
2014-04-04,'000001,上证指数,2058.831,0.7403
2014-04-03,'000001,上证指数,2043.702,-0.7424
2014-04-02,'000001,上证指数,2058.988,0.563
2014-04-01,'000001,上证指数,2047.46,0.6961
2014-03-31,'000001,上证指数,2033.306,-0.4117
2014-03-28,'000001,上证指数,2041.712,-0.2383
2014-03-27,'000001,上证指数,2046.588,-0.8277
2014-03-26,'000001,上证指数,2063.67,-0.1761
2014-03-25,'000001,上证指数,2067.311,0.0499
2014-03-24,'000001,上证指数,2066.279,0.9113
2014-03-21,'000001,上证指数,2047.619,2.7159
2014-03-20,'000001,上证指数,1993.479,-1.3976
2014-03-19,'000001,上证指数,2021.734,-0.1709
2014-03-18,'000001,上证指数,2025.196,0.0753
2014-03-17,'000001,上证指数,2023.673,0.9646
2014-03-14,'000001,上证指数,2004.339,-0.7316
2014-03-13,'000001,上证指数,2019.111,1.0722
2014-03-12,'000001,上证指数,1997.692,-0.1731
2014-03-11,'000001,上证指数,2001.157,0.1046
2014-03-10,'000001,上证指数,1999.065,-2.8594
2014-03-07,'000001,上证指数,2057.908,-0.0811
2014-03-06,'000001,上证指数,2059.578,0.3163
2014-03-05,'000001,上证指数,2053.084,-0.8877
2014-03-04,'000001,上证指数,2071.473,-0.1813
2014-03-03,'000001,上证指数,2075.235,0.9207
2014-02-28,'000001,上证指数,2056.302,0.4371
2014-02-27,'000001,上证指数,2047.354,0.2988
2014-02-26,'000001,上证指数,2041.254,0.3458
2014-02-25,'000001,上证指数,2034.219,-2.0449
2014-02-24,'000001,上证指数,2076.686,-1.7508
2014-02-21,'000001,上证指数,2113.693,-1.1731
2014-02-20,'000001,上证指数,2138.782,-0.1761
2014-02-19,'000001,上证指数,2142.554,1.1084
2014-02-18,'000001,上证指数,2119.066,-0.7656
2014-02-17,'000001,上证指数,2135.415,0.9248
2014-02-14,'000001,上证指数,2115.848,0.8314
2014-02-13,'000001,上证指数,2098.401,-0.5476
2014-02-12,'000001,上证指数,2109.955,0.2987
2014-02-11,'000001,上证指数,2103.671,0.8439
2014-02-10,'000001,上证指数,2086.067,2.0333
2014-02-07,'000001,上证指数,2044.497,0.5614
2014-01-30,'000001,上证指数,2033.083,-0.8211
2014-01-29,'000001,上证指数,2049.914,0.5593
2014-01-28,'000001,上证指数,2038.513,0.2564
2014-01-27,'000001,上证指数,2033.3,-1.0267
2014-01-24,'000001,上证指数,2054.392,0.598
2014-01-23,'000001,上证指数,2042.18,-0.4664
2014-01-22,'000001,上证指数,2051.749,2.1628
2014-01-21,'000001,上证指数,2008.313,0.8567
2014-01-20,'000001,上证指数,1991.253,-0.6831
2014-01-17,'000001,上证指数,2004.949,-0.9266
2014-01-16,'000001,上证指数,2023.701,0.0174
2014-01-15,'000001,上证指数,2023.348,-0.1724
2014-01-14,'000001,上证指数,2026.842,0.8598
2014-01-13,'000001,上证指数,2009.564,-0.1855
2014-01-10,'000001,上证指数,2013.298,-0.7064
2014-01-09,'000001,上证指数,2027.622,-0.8178
2014-01-08,'000001,上证指数,2044.34,-0.1454
2014-01-07,'000001,上证指数,2047.317,0.0786
2014-01-06,'000001,上证指数,2045.709,-1.7967
2014-01-03,'000001,上证指数,2083.136,-1.2445
2014-01-02,'000001,上证指数,2109.387,-0.3115
2013-12-31,'000001,上证指数,2115.978,0.8796
2013-12-30,'000001,上证指数,2097.529,-0.1771
2013-12-27,'000001,上证指数,2101.251,1.358
2013-12-26,'000001,上证指数,2073.099,-1.5788
2013-12-25,'000001,上证指数,2106.354,0.6426
2013-12-24,'000001,上证指数,2092.905,0.153
2013-12-23,'000001,上证指数,2089.707,0.2357
2013-12-20,'000001,上证指数,2084.794,-2.0208
2013-12-19,'000001,上证指数,2127.792,-0.9539
2013-12-18,'000001,上证指数,2148.285,-0.1299
2013-12-17,'000001,上证指数,2151.079,-0.4527
2013-12-16,'000001,上证指数,2160.861,-1.6035
2013-12-13,'000001,上证指数,2196.075,-0.3051
2013-12-12,'000001,上证指数,2202.796,-0.0622
2013-12-11,'000001,上证指数,2204.166,-1.4894
2013-12-10,'000001,上证指数,2237.492,-0.0316
2013-12-09,'000001,上证指数,2238.2,0.0488
2013-12-06,'000001,上证指数,2237.108,-0.443
2013-12-05,'000001,上证指数,2247.063,-0.2087
2013-12-04,'000001,上证指数,2251.762,1.3089
2013-12-03,'000001,上证指数,2222.67,0.6931
2013-12-02,'000001,上证指数,2207.371,-0.5914
2013-11-29,'000001,上证指数,2220.504,0.051
2013-11-28,'000001,上证指数,2219.372,0.8315
2013-11-27,'000001,上证指数,2201.07,0.8244
2013-11-26,'000001,上证指数,2183.073,-0.1392
2013-11-25,'000001,上证指数,2186.115,-0.4673
2013-11-22,'000001,上证指数,2196.378,-0.4256
2013-11-21,'000001,上证指数,2205.766,-0.0384
2013-11-20,'000001,上证指数,2206.613,0.615
2013-11-19,'000001,上证指数,2193.125,-0.1863
2013-11-18,'000001,上证指数,2197.219,2.8744
2013-11-15,'000001,上证指数,2135.827,1.6815
2013-11-14,'000001,上证指数,2100.506,0.6018
2013-11-13,'000001,上证指数,2087.941,-1.8258
2013-11-12,'000001,上证指数,2126.772,0.8202
2013-11-11,'000001,上证指数,2109.471,0.1588
2013-11-08,'000001,上证指数,2106.127,-1.0929
